Restaurant Name,Zip Code,Inspection Date,Score,Address,Facility ID,Process Description
Brick House Tavern + Tap,78759,12/23/2014,94,"11680 RESEARCH BLVD SB Bldg A
AUSTIN, TX 78759
(30.418101, -97.747107)",10523714,Routine Inspection
California Pizza Kitchen ,78758,10/17/2013,85,"3401 ESPERANZA XING
AUSTIN, TX 78758
(30.400521, -97.726752)",10005841,Routine Inspection
Chili's Grill and Bar,78752,11/05/2014,81,"6619 N IH 35 SVRD NB
AUSTIN, TX 78752
(30.32771, -97.705493)",10007391,Routine Inspection
Bread Basket,78757,05/06/2014,97,"2213 JUSTIN LN
AUSTIN, TX 78757
(30.344978, -97.736664)",2804019,Routine Inspection
Church's Fried Chicken #25,78702,04/29/2014,93,"1150 AIRPORT BLVD
AUSTIN, TX 78702
(30.273904, -97.698021)",2800193,Routine Inspection
Challenger School Elementary,78717,01/05/2016,96,"15101 AVERY RANCH BLVD
AUSTIN, TX 78717
(30.49894, -97.773056)",11192837,Routine Inspection
Calkins Country Store,78641,02/28/2014,97,"22657 NAMELESS RD
LEANDER, TX 78641
(30.570581, -97.943077)",2803433,Routine Inspection
Cele Service Station,78653,02/11/2015,94,"18726 CAMERON RD
PFLUGERVILLE, TX 78653
(30.440982, -97.522869)",2800682,Routine Inspection
Chipotle Mexican Grill,78757,03/06/2014,100,"2700 W ANDERSON LN Bunit 204
AUSTIN, TX 78757
(30.358106, -97.735077)",10357765,Routine Inspection
Casa de Luz,78704,08/12/2014,82,"1701 TOOMEY RD
AUSTIN, TX 78704
(30.264812, -97.761446)",2800313,Routine Inspection
Cafe Express - Austin,78705,07/31/2015,89,"3418 N LAMAR BLVD
AUSTIN, TX 78705
(30.302809, -97.744639)",10417226,Routine Inspection
Casa de Luz,78704,09/16/2015,89,"1701 TOOMEY RD
AUSTIN, TX 78704
(30.264812, -97.761446)",2800313,Routine Inspection
Child Inc - South Austin,78704,04/22/2015,84,"2508 DURWOOD ST
AUSTIN, TX 78704
(30.238966, -97.759315)",2800510,Routine Inspection
Bruegger's Bagels ,78746,03/04/2015,84,"3267 BEE CAVES RD Unit 105
AUSTIN, TX 78746
(30.274743, -97.800893)",10720202,Routine Inspection
Canyon Creek ,78726,12/11/2013,100,"10210 EMBER GLEN DR
AUSTIN, TX 78726
(30.436273, -97.824803)",2801190,Routine Inspection
CVS Pharmacy # 59,78749,12/16/2014,100,"4001 W WILLIAM CANNON DR
AUSTIN, TX 78749
(30.218669, -97.835616)",10111260,Routine Inspection
Cedar Creek Elem. School,78746,05/07/2015,100,"3301 PINNACLE RD
AUSTIN, TX 78746
(30.269784, -97.806041)",2800381,Routine Inspection
Caritas Of Austin,78701,02/26/2015,97,"501 E 7TH ST.
AUSTIN, TX 78701
(30.267703, -97.737921)",2801462,Routine Inspection
Campbell Elementary,78722,04/24/2015,100,"2613 ROGERS AVE
AUSTIN, TX 78722
(30.2831, -97.713791)",2800454,Routine Inspection
Chi Omega,78705,04/25/2016,92,"2711 RIO GRANDE ST
AUSTIN, TX 78705
(30.292964, -97.744193)",2800061,Routine Inspection
Burnet Food Mart,78756,02/10/2015,97,"5300 BURNET RD
AUSTIN, TX 78756
(30.326062, -97.739701)",2803497,Routine Inspection
Chi Omega,78705,04/22/2015,97,"2711 RIO GRANDE ST
AUSTIN, TX 78705
(30.292964, -97.744193)",2800061,Routine Inspection
Childrens Network,78727,07/01/2014,94,"12223 CASSADY DR
AUSTIN, TX 78727
(30.420666, -97.718896)",2801656,Routine Inspection
Bruegger's Bagels ,78746,02/24/2014,82,"3267 BEE CAVES RD Unit 105
AUSTIN, TX 78746
(30.274743, -97.800893)",10720202,Routine Inspection
CVS Pharmacy #6893,78731,09/23/2013,100,"3569 FAR WEST BLVD
AUSTIN, TX 78731
(30.353794, -97.754087)",2804011,Routine Inspection
Bread Basket #1,78702,06/11/2013,100,"2228 E CESAR CHAVEZ ST
AUSTIN, TX 78702
(30.255321, -97.719477)",10756615,Routine Inspection
Brooklyn Pie,78729,05/14/2014,93,"6301 W PARMER LN
AUSTIN, TX 78729
(30.445312, -97.743258)",10494191,Routine Inspection
Cain & Abel's,78705,04/08/2014,97,"2313 RIO GRANDE ST
AUSTIN, TX 78705
(30.287706, -97.744683)",2800382,Routine Inspection
Bryker Woods Elementary,78703,10/24/2014,93,"3309 KERBEY LN
AUSTIN, TX 78703
(30.305408, -97.751429)",2800206,Routine Inspection
Cannon Food Mart,78744,11/20/2015,78,"1719 E WILLIAM CANNON DR
AUSTIN, TX 78744
(30.189019, -97.767542)",2803850,Routine Inspection
C- Mart,78731,04/03/2014,94,"7007 VILLAGE CENTER DR
AUSTIN, TX 78731
(30.352216, -97.756603)",2803802,Routine Inspection
CVS Pharmacy #6964,78703,04/15/2014,96,"2610 LAKE AUSTIN BLVD
AUSTIN, TX 78703
(30.282086, -97.776019)",2804016,Routine Inspection
Cedar Creek Elem. School,78746,11/26/2013,100,"3301 PINNACLE RD
AUSTIN, TX 78746
(30.269784, -97.806041)",2800381,Routine Inspection
Caffe Medici,78703,07/16/2015,95,"1101 WEST LYNN ST
AUSTIN, TX 78703
(30.279609, -97.759541)",10000619,Routine Inspection
Cele Middle School,78660,03/03/2015,96,"6000 CELE RD
PFLUGERVILLE, TX 78660
(30.455411, -97.550745)",10998287,Routine Inspection
Church's Fried Chicken #1570,78741,04/02/2015,82,"1801 E RIVERSIDE DR
AUSTIN, TX 78741
(30.243089, -97.72929)",2800208,Routine Inspection
Candlewood,78745,02/20/2014,96,"4320 S IH 35 SVRD SB
AUSTIN, TX 78745
(30.212464, -97.754457)",2803789,Routine Inspection
Con'olio Oils & Vinegars,78701,06/07/2013,97,"215 LAVACA ST
AUSTIN, TX 78701
(30.265733, -97.746323)",10758655,Routine Inspection
Central Market Cafe @ the Plaza,78731,08/21/2015,100,"7000 N MOPAC EXPY SB
AUSTIN, TX 78731
(30.353232, -97.748964)",10231497,Routine Inspection
California Pizza Kitchen ,78758,03/08/2016,92,"3401 ESPERANZA XING
AUSTIN, TX 78758
(30.400521, -97.726752)",10005841,Routine Inspection
Cafe Creme,78741,03/03/2015,79,"1834 E OLTORF ST
AUSTIN, TX 78741
(30.231784, -97.736136)",11060354,Routine Inspection
Casino's South Side,78704,09/24/2013,94,"1502 W BEN WHITE BLVD WB
AUSTIN, TX 78704
(30.228243, -97.781841)",10875285,Routine Inspection
Cheko's Mexican Restaurant & Bar,78756,07/10/2015,94,"1304 W KOENIG LN
AUSTIN, TX 78756
(30.33051, -97.730831)",10160542,Routine Inspection
CVS Pharmacy #6863,78702,06/05/2015,93,"1105 N IH 35 SVRD NB
AUSTIN, TX 78702
(30.270635, -97.732365)",2804012,Routine Inspection
Chuy's 183,78759,06/29/2015,75,"11680 RESEARCH BLVD SB
AUSTIN, TX 78759
(30.418101, -97.747107)",10003985,Routine Inspection
Buffet King,78723,08/26/2014,57,"5451 N IH 35 SVRD NB
AUSTIN, TX 78723
(30.315319, -97.707437)",10554382,Routine Inspection
Casey's New Orleans Snowballs,78751,03/30/2016,100,"808 E 51ST ST
AUSTIN, TX 78751
(30.311952, -97.715012)",11220216,Routine Inspection
Caffe Macs Riata Vista 2,78727,09/30/2013,92,"12545 RIATA VISTA CIR
AUSTIN, TX 78727
(30.430505, -97.735793)",2802381,Routine Inspection
Brooklyn Pie,78729,11/12/2014,87,"6301 W PARMER LN
AUSTIN, TX 78729
(30.445312, -97.743258)",10494191,Routine Inspection
Cafe Eurest at HRW,78758,06/13/2014,93,"10801 N MOPAC EXPY NB
AUSTIN, TX 78758
(30.397061, -97.731518)",2801635,Routine Inspection
Chicas Bonitas,78722,09/10/2015,87,"3701 N IH 35 SVRD NB Bldg A
AUSTIN, TX 78722
(30.294385, -97.71962)",2800119,Routine Inspection
Burger King,78752,01/21/2014,87,"7105 N IH 35 SVRD NB
AUSTIN, TX 78752
(30.332192, -97.703935)",10104313,Routine Inspection
Cocina de Consuelo,78756,04/08/2014,85,"4516 BURNET RD
AUSTIN, TX 78756
(30.316252, -97.741023)",2803082,Routine Inspection
Community Clinical Research,78754,05/06/2014,100,"8334 CROSS PARK DR
AUSTIN, TX 78754
(30.336326, -97.675267)",10471466,Routine Inspection
Casa Arandinas Mexican Restaurant,78748,02/19/2016,83,"9001 BRODIE LN Bunit 3
AUSTIN, TX 78748
(30.194088, -97.843012)",11063907,Routine Inspection
Bruegger's Bagels ,78746,08/28/2014,93,"3267 BEE CAVES RD Unit 105
AUSTIN, TX 78746
(30.274743, -97.800893)",10720202,Routine Inspection
Central Donut,78729,07/18/2014,88,"8516 ANDERSON MILL RD Unit 105
AUSTIN, TX 78729
(30.456002, -97.767543)",10701704,Routine Inspection
Burnet Express,78757,08/14/2013,90,"8400 BURNET RD
AUSTIN, TX 78757
(30.350331, -97.734428)",10608159,Routine Inspection
Brookdale Parmer Lane,78758,07/02/2015,85,"12429 SCOFIELD FARMS DR
AUSTIN, TX 78758
(30.410263, -97.687312)",11207424,Routine Inspection
CVS Pharmacy #6844,78704,02/24/2016,94,"2301 S CONGRESS AVE
AUSTIN, TX 78704
(30.239828, -97.752859)",2804036,Routine Inspection
Brooke Elementary,78702,04/25/2014,100,"3100 E 4TH ST
AUSTIN, TX 78702
(30.254232, -97.708178)",2800328,Routine Inspection
COTA - Kitchen Main Grand Stand,78617,04/08/2016,96,"9201 CIRCUIT OF THE AMERICAS BLVD
AUSTIN, TX 78617
(30.134236, -97.645076)",11229107,Routine Inspection
CVS Pharmacy #7606,78705,07/14/2014,100,"2222 GUADALUPE ST
AUSTIN, TX 78705
(30.285572, -97.741801)",2804033,Routine Inspection
Common Interest,78757,07/16/2013,81,"8440 BURNET RD
AUSTIN, TX 78757
(30.350668, -97.734217)",2800143,Routine Inspection
Cherry Hollow Stop,78641,02/28/2014,93,"11508 CHERRY HOLLOW XING
LEANDER, TX 78641
(30.518816, -97.952395)",10029389,Routine Inspection
Cabo Bob's,78704,01/26/2015,77,"500 E BEN WHITE BLVD WB Bldg D
AUSTIN, TX 78704
(30.220068, -97.757509)",10117231,Routine Inspection
Burger King,78752,07/31/2013,88,"7105 N IH 35 SVRD NB
AUSTIN, TX 78752
(30.332192, -97.703935)",10104313,Routine Inspection
Candlewood Suites Hotel,78759,08/15/2013,100,"9701 STONELAKE BLVD
AUSTIN, TX 78759
(30.387894, -97.738151)",2804039,Routine Inspection
Cedar Creek Elem. School,78746,10/30/2015,100,"3301 PINNACLE RD
AUSTIN, TX 78746
(30.269784, -97.806041)",2800381,Routine Inspection
CVS Pharmacy #6892,78705,12/10/2013,100,"2927 GUADALUPE ST
AUSTIN, TX 78705
(30.296299, -97.74223)",2804014,Routine Inspection
Buddy's Place,78757,08/19/2013,94,"8619 BURNET RD
AUSTIN, TX 78757
(30.352927, -97.732793)",2801152,Routine Inspection
Burger Tex,78751,05/06/2014,90,"5420 AIRPORT BLVD
AUSTIN, TX 78751
(30.316817, -97.713769)",2801685,Routine Inspection
CVS Pharmacy #6945,78741,06/29/2015,93,"4405 E RIVERSIDE DR
AUSTIN, TX 78741
(30.233522, -97.723325)",2804035,Routine Inspection
Canyon Vista Middle School,78750,02/18/2016,100,"8455 SPICEWOOD SPRINGS RD
AUSTIN, TX 78750
(30.427438, -97.784275)",2800352,Routine Inspection
Bridgepoint Elem School,78746,10/17/2014,97,"6401 CEDAR ST
AUSTIN, TX 78746
(30.339993, -97.80458)",2800786,Routine Inspection
CeCe's Burgers N Fries,78745,02/05/2016,96,"2701 W WILLIAM CANNON DR
AUSTIN, TX 78745
(30.207428, -97.81629)",11176022,Routine Inspection
Brookside Farm,78653,03/04/2014,100,"2213 E HOWARD LN
AUSTIN, TX 78653
(30.397607, -97.633191)",10584597,Routine Inspection
Burnet Food Mart,78756,07/14/2015,93,"5300 BURNET RD
AUSTIN, TX 78756
(30.326062, -97.739701)",2803497,Routine Inspection
Brick Oven,78703,01/28/2015,90,"1608 W 35TH ST
AUSTIN, TX 78703
(30.307405, -97.751017)",2801762,Routine Inspection
Burger Tex,78751,10/16/2013,76,"5420 AIRPORT BLVD
AUSTIN, TX 78751
(30.316817, -97.713769)",2801685,Routine Inspection
Casey Elementary,78748,03/25/2014,100,"9400 TEXAS OAKS DR
AUSTIN, TX 78748
(30.174925, -97.814419)",2801070,Routine Inspection
CVS Pharmacy #6822,78756,05/05/2015,100,"5256 BURNET RD
AUSTIN, TX 78756
(30.325535, -97.739671)",2804010,Routine Inspection
Camino Real Restaurant,78759,10/27/2015,92,"8650 SPICEWOOD SPRINGS RD
AUSTIN, TX 78759
(30.433565, -97.771812)",2800117,Routine Inspection
Cheko's Mexican Restaurant & Bar,78756,02/16/2016,81,"1304 W KOENIG LN
AUSTIN, TX 78756
(30.33051, -97.730831)",10160542,Routine Inspection
CVS Pharmacy #6863,78702,11/02/2015,98,"1105 N IH 35 SVRD NB
AUSTIN, TX 78702
(30.270635, -97.732365)",2804012,Routine Inspection
Brown Elementary,78752,09/25/2015,100,"505 W ANDERSON LN EB
AUSTIN, TX 78752
(30.345584, -97.708961)",2800128,Routine Inspection
Buckner Villas,78753,06/07/2013,96,"11110 TOM ADAMS DR
AUSTIN, TX 78753
(30.37173, -97.670216)",10510628,Routine Inspection
Canary Roost,78758,02/29/2016,90,"11900 METRIC BLVD Unit D
AUSTIN, TX 78758
(30.39998, -97.703452)",2802031,Routine Inspection
Cantine Restaurant,78704,12/28/2015,97,"1100 S LAMAR BLVD Unit 2115
AUSTIN, TX 78704
(30.255504, -97.761841)",11319491,Routine Inspection
CVS Pharmacy #7606,78705,02/17/2015,93,"2222 GUADALUPE ST
AUSTIN, TX 78705
(30.285572, -97.741801)",2804033,Routine Inspection
Caffe Medici,78704,01/05/2016,94,"1100 S LAMAR BLVD Unit 2125
AUSTIN, TX 78704
(30.255504, -97.761841)",11353321,Routine Inspection
"Collinfield House, The",78758,11/09/2015,100,"9205 COLLINFIELD DR
AUSTIN, TX 78758
(30.364425, -97.702168)",10582054,Routine Inspection
COTA - Velocity,78617,04/08/2016,79,"9201 CIRCUIT OF THE AMERICAS BLVD
AUSTIN, TX 78617
(30.134236, -97.645076)",11228861,Routine Inspection
Chili's  #484,78613,11/25/2014,89,"11012 PECAN PARK BLVD
AUSTIN, TX 78613
(30.467432, -97.804394)",2801110,Routine Inspection
Capitol City Comedy Club,78757,10/22/2014,85,"8120 RESEARCH BLVD SB
AUSTIN, TX 78757
(30.353687, -97.715047)",2801925,Routine Inspection
CVS Pharmacy # 10139,78726,01/20/2016,100,"7300 N FM 620 RD
AUSTIN, TX 78726
(30.405183, -97.853279)",11275726,Routine Inspection
Chipotle Mexican Grill,78757,03/14/2016,89,"2700 W ANDERSON LN Bunit 204
AUSTIN, TX 78757
(30.358106, -97.735077)",10357765,Routine Inspection
Central Texas Rehabilitation Hospital,78751,03/18/2015,86,"700 W 45TH ST
AUSTIN, TX 78751
(30.311676, -97.73446)",10755083,Routine Inspection
CVS/Pharmacy  #7719,78757,11/07/2014,100,"2900 W ANDERSON LN
AUSTIN, TX 78757
(30.35958, -97.737925)",2804029,Routine Inspection
Central Austin Youth League,78702,03/15/2016,91,"2215 RIVERVIEW ST
AUSTIN, TX 78702
(30.24996, -97.722189)",10621722,Routine Inspection
Bucket's Deli & Sports Bar,78702,06/20/2014,94,"2020 E CESAR CHAVEZ ST
AUSTIN, TX 78702
(30.256475, -97.722799)",10111403,Routine Inspection
Cafe Java,78758,09/10/2015,92,"11900 METRIC BLVD
AUSTIN, TX 78758
(30.39998, -97.703452)",2800814,Routine Inspection
C-Mart #7,78744,04/22/2015,90,"5200 E WILLIAM CANNON DR
AUSTIN, TX 78744
(30.18007, -97.747812)",10003415,Routine Inspection
Brio Tuscan Grille,78759,03/28/2014,97,"10000 RESEARCH BLVD SB Bldg C
AUSTIN, TX 78759
(30.392352, -97.746845)",10861209,Routine Inspection
Child Development Center,78756,09/30/2015,100,"3901 SHOAL CREEK BLVD
AUSTIN, TX 78756
(30.307993, -97.747862)",10219601,Routine Inspection
Cafe Hornitas Tex Mex,78705,01/31/2014,82,"3704 N IH 35 SVRD SB
AUSTIN, TX 78705
(30.293999, -97.720372)",2803272,Routine Inspection
Central Market: Grocery/Market/Seafood,78745,12/11/2013,90,"4477 S LAMAR BLVD NB
AUSTIN, TX 78745
(30.232263, -97.798942)",2803716,Routine Inspection
Capital City Kids Daycare,78754,09/10/2014,100,"13107 DESSAU RD
AUSTIN, TX 78754
(30.399923, -97.640706)",2802540,Routine Inspection
Casey Elementary,78748,09/23/2014,91,"9400 TEXAS OAKS DR
AUSTIN, TX 78748
(30.174925, -97.814419)",2801070,Routine Inspection
Cannon Food Mart,78744,12/16/2013,93,"1719 E WILLIAM CANNON DR
AUSTIN, TX 78744
(30.189019, -97.767542)",2803850,Routine Inspection
"Cake and Spoon Baking Co, The",78702,06/01/2015,96,"3008 GONZALES ST
AUSTIN, TX 78702
(30.259363, -97.70708)",10459759,Routine Inspection
CVS/Pharmacy #7210,78745,11/13/2014,93,"1901 W WILLIAM CANNON DR
AUSTIN, TX 78745
(30.202651, -97.805566)",2804018,Routine Inspection
Club Casino,78745,03/27/2014,71,"5500 S CONGRESS AVE
AUSTIN, TX 78745
(30.206061, -97.774339)",2802355,Routine Inspection
CVS Pharmacy #0357,78754,07/15/2014,100,"1701 E PARMER LN
AUSTIN, TX 78754
(30.386604, -97.648031)",10006741,Routine Inspection
Chez-Nous,78701,10/28/2015,84,"510 NECHES ST
AUSTIN, TX 78701
(30.266428, -97.738399)",2800154,Routine Inspection
Chuy's North Lamar,78758,09/03/2013,79,"10520 N LAMAR BLVD
AUSTIN, TX 78758
(30.374993, -97.690304)",10003981,Routine Inspection
Chicas Bonitas,78722,04/12/2016,85,"3701 N IH 35 SVRD NB Bldg A
AUSTIN, TX 78722
(30.294385, -97.71962)",2800119,Routine Inspection
Calkins Country Store,78641,10/01/2015,84,"22657 NAMELESS RD
LEANDER, TX 78641
(30.570581, -97.943077)",2803433,Routine Inspection
Brookdale Parmer Lane,78758,02/26/2015,93,"12429 SCOFIELD FARMS DR
AUSTIN, TX 78758
(30.410263, -97.687312)",11207424,Routine Inspection
CVS/pharmacy #1430,78704,04/07/2015,93,"2101 S LAMAR BLVD Unit B
AUSTIN, TX 78704
(30.248291, -97.770442)",10431989,Routine Inspection
Cheesecake Factory,78759,04/21/2015,85,"10000 RESEARCH BLVD SB
AUSTIN, TX 78759
(30.392352, -97.746845)",2802046,Routine Inspection
C-Mart #10,78748,07/17/2014,90,"3008 W SLAUGHTER LN
AUSTIN, TX 78748
(30.179215, -97.840794)",2803805,Routine Inspection
Cain & Abel's,78705,01/15/2015,88,"2313 RIO GRANDE ST
AUSTIN, TX 78705
(30.287706, -97.744683)",2800382,Routine Inspection
Chipotle Mexican Grill,78757,08/25/2015,100,"2700 W ANDERSON LN Bunit 204
AUSTIN, TX 78757
(30.358106, -97.735077)",10357765,Routine Inspection
Catfish Parlour,78744,11/04/2013,95,"4606 BURLESON RD
AUSTIN, TX 78744
(30.21283, -97.731841)",2801504,Routine Inspection
Chez-Nous,78701,04/20/2016,79,"510 NECHES ST
AUSTIN, TX 78701
(30.266428, -97.738399)",2800154,Routine Inspection
Cantina Laredo,78701,08/19/2014,77,"201 W 3RD ST
AUSTIN, TX 78701
(30.265638, -97.745172)",2803038,Routine Inspection
Bridgepoint Cafe Catering,78730,08/14/2014,93,"5918 WEST COURTYARD DR
AUSTIN, TX 78730
(30.354662, -97.797252)",10238529,Routine Inspection
CVS Pharmacy #6964,78703,08/21/2015,100,"2610 LAKE AUSTIN BLVD
AUSTIN, TX 78703
(30.282086, -97.776019)",2804016,Routine Inspection
Bun Belly,78751,01/27/2016,84,"5001 AIRPORT BLVD
AUSTIN, TX 78751
(30.311215, -97.715442)",11288658,Routine Inspection
Casa Linda Taqueria,78748,01/11/2016,99,"623 W DITTMAR RD
AUSTIN, TX 78748
(30.18369, -97.792055)",11048159,Routine Inspection
Casis Elementary,78703,09/10/2015,100,"2710 EXPOSITION BLVD
AUSTIN, TX 78703
(30.303357, -97.76435)",2800590,Routine Inspection
Caffe Medici,78703,11/19/2013,91,"1101 WEST LYNN ST
AUSTIN, TX 78703
(30.279609, -97.759541)",10000619,Routine Inspection
Casey Elementary,78748,10/08/2013,100,"9400 TEXAS OAKS DR
AUSTIN, TX 78748
(30.174925, -97.814419)",2801070,Routine Inspection
Child's Day Child Development Center,78746,06/04/2013,100,"2525 WALLINGWOOD DR
AUSTIN, TX 78746
(30.26452, -97.78401)",10389065,Routine Inspection
Capital Food Mart,78753,04/30/2015,97,"8911 N LAMAR BLVD
AUSTIN, TX 78753
(30.358079, -97.699846)",2803872,Routine Inspection
Carmela's Pizzeria Cafe & Deli,78620,10/03/2014,86,"18901 HAMILTON POOL RD
DRIPPING SPRINGS, TX 78620
(30.286938, -98.065669)",10530785,Routine Inspection
Brick House Tavern + Tap,78759,10/30/2015,85,"11680 RESEARCH BLVD SB Bldg A
AUSTIN, TX 78759
(30.418101, -97.747107)",10523714,Routine Inspection
Canary Roost,78758,10/10/2014,97,"11900 METRIC BLVD Unit D
AUSTIN, TX 78758
(30.39998, -97.703452)",2802031,Routine Inspection
Brooklyn Pie Co.,78748,02/19/2015,87,"9500 S IH 35 SVRD SB Bunit 300
AUSTIN, TX 78748
(30.162196, -97.789107)",10997742,Routine Inspection
Buffalo Billiards,78701,10/21/2013,86,"201 E 6TH ST
AUSTIN, TX 78701
(30.267632, -97.741293)",2801447,Routine Inspection
Burger King,78717,09/03/2014,94,"10001 W PARMER LN
AUSTIN, TX 78717
(30.488262, -97.771573)",10140443,Routine Inspection
Capital City Bakery,78702,08/08/2014,100,"2211 E CESAR CHAVEZ ST
AUSTIN, TX 78702
(30.255457, -97.719865)",11045775,Routine Inspection
CVS Pharmacy #6893,78731,03/28/2016,99,"3569 FAR WEST BLVD
AUSTIN, TX 78731
(30.353794, -97.754087)",2804011,Routine Inspection
CVS/Pharmacy #8387,78749,05/30/2014,100,"3500 W SLAUGHTER LN
AUSTIN, TX 78749
(30.183805, -97.85021)",2804017,Routine Inspection
Caffe Medici,78703,02/18/2015,100,"1101 WEST LYNN ST
AUSTIN, TX 78703
(30.279609, -97.759541)",10000619,Routine Inspection
Cap Metro Child Care Ctr,78702,04/30/2014,94,"624 N PLEASANT VALLEY RD
AUSTIN, TX 78702
(30.258883, -97.710049)",2802605,Routine Inspection
Cherry Hollow Stop,78641,09/22/2015,93,"11508 CHERRY HOLLOW XING
LEANDER, TX 78641
(30.518816, -97.952395)",10029389,Routine Inspection
Chipotle Mexican Grill #56,78756,03/10/2016,93,"4400 N LAMAR BLVD Unit 101
AUSTIN, TX 78756
(30.31273, -97.738096)",10176813,Routine Inspection
Canyon Ridge Middle School,78732,05/31/2013,92,"12601 COUNTRY TRAILS LN
AUSTIN, TX 78732
(30.366669, -97.902539)",2802219,Routine Inspection
CVS/Pharmacy #7210,78745,11/26/2013,96,"1901 W WILLIAM CANNON DR
AUSTIN, TX 78745
(30.202651, -97.805566)",2804018,Routine Inspection
Chef ATX,78734,04/15/2016,93,"4506 WELETKA DR Unit 200
AUSTIN, TX 78734
(30.406041, -97.926077)",11329340,Routine Inspection
Cedar International Academy II,78753,05/12/2015,96,"8416 N IH 35 SVRD SB
AUSTIN, TX 78753
(30.348024, -97.694868)",10118311,Routine Inspection
C-Mart Icehouse,78756,06/01/2015,100,"1308 W KOENIG LN
AUSTIN, TX 78756
(30.330711, -97.731246)",10753373,Routine Inspection
Child Inc - South Austin,78704,09/15/2015,100,"2508 DURWOOD ST
AUSTIN, TX 78704
(30.238966, -97.759315)",2800510,Routine Inspection
COTA - 34 Chophouse Grand Plaza,78617,04/08/2016,94,"9201 CIRCUIT OF THE AMERICAS BLVD
AUSTIN, TX 78617
(30.134236, -97.645076)",11229131,Routine Inspection
"Castilian, The",78705,03/10/2015,92,"2323 SAN ANTONIO ST
AUSTIN, TX 78705
(30.287311, -97.742693)",2802263,Routine Inspection
Burnet Chevron,78757,01/25/2016,91,"8218 BURNET RD
AUSTIN, TX 78757
(30.361665, -97.729386)",2803693,Routine Inspection
Casa Marianella,78702,07/29/2014,83,"821 GUNTER ST
AUSTIN, TX 78702
(30.259975, -97.701141)",2801309,Routine Inspection
Cafe Express - Austin,78705,03/19/2014,81,"3418 N LAMAR BLVD
AUSTIN, TX 78705
(30.302809, -97.744639)",10417226,Routine Inspection
Cafe Josie,78703,03/26/2015,100,"1200 W 6TH ST Bldg B
AUSTIN, TX 78703
(30.272796, -97.757362)",10835078,Routine Inspection
CVS/Pharmacy #0213,78745,01/22/2016,98,"5526 S CONGRESS AVE
AUSTIN, TX 78745
(30.20544, -97.774596)",10030528,Routine Inspection
Cafe Express - Austin,78705,09/13/2013,89,"3418 N LAMAR BLVD
AUSTIN, TX 78705
(30.302809, -97.744639)",10417226,Routine Inspection
CVS Pharmacy #526,78717,10/23/2015,96,"10550 W PARMER LN
AUSTIN, TX 78717
(30.497702, -97.775378)",10002488,Routine Inspection
Cannon Food Mart,78744,12/22/2014,93,"1719 E WILLIAM CANNON DR
AUSTIN, TX 78744
(30.189019, -97.767542)",2803850,Routine Inspection
CVS Pharmacy #6892,78705,02/25/2016,98,"2927 GUADALUPE ST
AUSTIN, TX 78705
(30.296299, -97.74223)",2804014,Routine Inspection
Chili's  #484,78613,07/09/2013,97,"11012 PECAN PARK BLVD
AUSTIN, TX 78613
(30.467432, -97.804394)",2801110,Routine Inspection
Capitol City Comedy Club,78757,03/29/2016,88,"8120 RESEARCH BLVD SB
AUSTIN, TX 78757
(30.353687, -97.715047)",2801925,Routine Inspection
Carousel Lounge,78723,07/16/2014,86,"1110 E 52ND ST
AUSTIN, TX 78723
(30.309731, -97.708264)",2800105,Routine Inspection
CVS Pharmacy #6844,78704,08/14/2013,100,"2301 S CONGRESS AVE
AUSTIN, TX 78704
(30.239828, -97.752859)",2804036,Routine Inspection
Calkins Country Store,78641,07/30/2013,97,"22657 NAMELESS RD
LEANDER, TX 78641
(30.570581, -97.943077)",2803433,Routine Inspection
Central Donut,78758,10/02/2015,89,"1910 W BRAKER LN
AUSTIN, TX 78758
(30.391794, -97.706845)",10273521,Routine Inspection
CVS Pharmacy #7442,78753,06/30/2014,94,"11300 N LAMAR BLVD
AUSTIN, TX 78753
(30.38238, -97.686132)",2804009,Routine Inspection
C-Mart #7,78744,06/26/2013,97,"5200 E WILLIAM CANNON DR
AUSTIN, TX 78744
(30.18007, -97.747812)",10003415,Routine Inspection
Brodie's Food Mart,78745,03/01/2016,96,"7612 BRODIE LN
AUSTIN, TX 78745
(30.206599, -97.835269)",10549062,Routine Inspection
Bush's Chicken,78748,10/28/2013,91,"9815 BRODIE LN
AUSTIN, TX 78748
(30.185957, -97.848193)",10642547,Routine Inspection
Casa Maria,78745,11/17/2014,70,"4327 S 1ST ST
AUSTIN, TX 78745
(30.221639, -97.772554)",2801167,Routine Inspection
Casis Elementary,78703,05/02/2014,100,"2710 EXPOSITION BLVD
AUSTIN, TX 78703
(30.303357, -97.76435)",2800590,Routine Inspection
Cap Metro Child Care Ctr,78702,10/24/2014,93,"624 N PLEASANT VALLEY RD
AUSTIN, TX 78702
(30.258883, -97.710049)",2802605,Routine Inspection
CVS Pharmacy #6863,78702,01/07/2015,93,"1105 N IH 35 SVRD NB
AUSTIN, TX 78702
(30.270635, -97.732365)",2804012,Routine Inspection
Child Inc - South Austin,78704,05/16/2014,96,"2508 DURWOOD ST
AUSTIN, TX 78704
(30.238966, -97.759315)",2800510,Routine Inspection
CVS/Pharmacy #8387,78749,09/16/2015,92,"3500 W SLAUGHTER LN
AUSTIN, TX 78749
(30.183805, -97.85021)",2804017,Routine Inspection
